FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,ARR_DELAY,DEP_DELAY 
2009-09-11,XE,2174,IAH,PNS,-1.0,1.0
2009-07-08,AS,9,MCO,SEA,31.0,1.0
2009-03-02,YV,7052,DEN,BHM,-9.0,1.0
2009-11-06,HA,343,HNL,LIH,0.0,1.0
2009-09-08,F9,214,DEN,AUS,19.0,1.0
2009-05-12,WN,2185,MCO,BNA,-1.0,1.0
2009-12-29,NW,2535,MKE,DTW,-9.0,1.0
2009-08-23,AA,2046,SEA,DFW,-6.0,1.0
2009-07-01,OO,4618,SLC,MSO,1.0,1.0
2009-06-20,UA,601,DCA,ORD,-4.0,1.0
2009-01-31,WN,2606,ONT,OAK,-8.0,1.0
2009-08-22,F9,825,DEN,MCI,-1.0,1.0
2009-09-09,WN,3621,SFO,SAN,-6.0,1.0
2009-06-21,WN,1197,PHX,SAN,5.0,1.0
2009-05-19,WN,888,MDW,ISP,-2.0,1.0
2009-01-09,DL,2092,LAX,ATL,-16.0,2.0
2009-01-08,CO,353,EWR,CMH,-9.0,2.0
2009-09-16,WN,2058,SAN,OAK,-11.0,2.0
2009-11-28,DL,1881,BWI,ATL,-13.0,2.0
2009-06-22,WN,674,MCO,SDF,25.0,2.0
2009-07-05,AA,407,ORD,STL,-6.0,2.0
2009-06-06,MQ,4471,ORD,BNA,-10.0,2.0
2009-12-29,WN,1851,MSY,LAS,-15.0,2.0
2009-05-29,WN,3154,PHX,SJC,-15.0,2.0
2009-04-20,CO,209,IAH,PDX,-11.0,2.0
2009-07-07,MQ,4385,CLT,MIA,-15.0,2.0
2009-09-21,AA,1485,EWR,DFW,-33.0,2.0
2009-09-10,WN,1200,BUF,PHX,-28.0,2.0
2009-01-17,UA,1259,IAD,MCO,7.0,2.0
2009-06-17,DL,1133,RIC,ATL,-7.0,2.0
2009-01-12,WN,165,AUS,DAL,8.0,2.0
2009-06-27,WN,2677,DAL,ELP,-9.0,2.0
2009-09-05,WN,1477,OAK,RNO,-2.0,2.0
2009-05-30,F9,107,MSP,DEN,-2.0,2.0
2009-04-19,FL,255,FNT,ATL,8.0,2.0
2009-04-19,F9,138,DEN,DFW,-4.0,2.0
2009-07-07,DL,1914,DFW,ATL,8.0,2.0
2009-09-08,DL,1108,BHM,ATL,-3.0,2.0
2009-04-20,AA,454,ORD,RDU,-8.0,2.0
2009-05-30,DL,1266,MSY,ATL,10.0,2.0
2009-12-30,EV,5481,ATL,GPT,25.0,2.0
2009-07-10,WN,747,PHX,ABQ,-6.0,2.0
2009-09-11,UA,162,LAX,BOS,32.0,2.0
2009-09-14,WN,111,ISP,LAS,-26.0,2.0
2009-12-26,EV,5273,TLH,ATL,12.0,2.0
2009-07-24,US,522,ELP,PHX,8.0,2.0
2009-04-18,WN,3693,SMF,PDX,-5.0,2.0
2009-03-20,AS,55,SCC,BRW,-2.0,2.0
2009-05-27,DL,114,MIA,ATL,0.0,2.0
2009-09-14,XE,3053,DTW,EWR,-17.0,2.0
2009-06-06,WN,2776,SAT,LAS,15.0,2.0
2009-04-18,WN,3548,FLL,MCO,-8.0,2.0
2009-06-02,AA,1363,DFW,AUS,-6.0,2.0
2009-09-16,NW,1511,MSP,GEG,-17.0,2.0
2009-12-27,WN,270,ABQ,TUS,-3.0,2.0
2009-01-12,MQ,4716,LGA,RDU,-1.0,2.0
2009-04-22,WN,511,BWI,ALB,-3.0,2.0
2009-04-23,US,886,CLT,PHL,5.0,2.0
2009-12-26,UA,749,LAX,ORD,-13.0,2.0
2009-04-11,MQ,3859,DFW,ABI,-3.0,2.0
2009-03-23,US,7,SEA,PHX,-1.0,2.0
2009-05-31,9E,2943,CMH,DTW,-5.0,2.0
2009-06-29,AA,794,LAS,ORD,-17.0,2.0
2009-01-31,AA,2407,DFW,LAX,-16.0,2.0
2009-06-26,DL,1087,ATL,LAS,-4.0,2.0
2009-01-11,MQ,3735,DFW,LIT,7.0,2.0
2009-07-01,WN,1053,LAS,SLC,2.0,2.0
2009-01-30,HA,20,HNL,SMF,24.0,2.0
2009-12-01,AS,503,SNA,SEA,-16.0,2.0
2009-12-08,OO,6668,DEN,FAR,17.0,2.0
2009-09-30,OO,4678,SLC,OKC,-5.0,2.0
2009-08-21,WN,3684,SMF,BUR,-3.0,2.0
2009-12-01,WN,1315,DEN,STL,-8.0,2.0
2009-08-06,MQ,4173,LSE,ORD,-4.0,2.0
2009-05-07,AS,62,KTN,SEA,-2.0,2.0
2009-07-01,EV,4982,ATL,LIT,9.0,2.0
2009-12-08,CO,1407,IAH,SJC,51.0,2.0
2009-03-08,WN,682,DAL,AMA,-3.0,2.0
2009-08-25,EV,5101,ATL,ILM,-5.0,2.0
2009-02-19,FL,473,ATL,MSY,3.0,2.0
2009-03-09,AA,2434,LAX,DFW,-7.0,2.0
2009-04-01,WN,1069,ONT,SMF,5.0,2.0
2009-06-08,AA,1572,DFW,IAD,2.0,2.0
2009-09-29,WN,341,LAS,LAX,8.0,2.0
2009-04-16,CO,1156,ATL,EWR,19.0,2.0
2009-02-08,OO,6621,MLI,DEN,4.0,2.0
2009-08-24,XE,3096,CMH,IAH,-15.0,2.0
2009-03-06,WN,1436,OAK,PDX,21.0,2.0
2009-07-19,AA,272,SFO,MIA,7.0,2.0
2009-05-13,CO,1800,FLL,EWR,-10.0,2.0
2009-02-08,UA,940,DEN,ORD,7.0,2.0
2009-06-29,WN,395,ISP,BWI,-1.0,2.0
2009-06-29,WN,779,DEN,MDW,5.0,2.0
2009-04-13,NW,1741,DTW,BNA,1.0,2.0
2009-08-05,HA,302,HNL,ITO,5.0,2.0
2009-08-19,UA,119,SFO,SAN,10.0,2.0
2009-06-30,WN,1408,SAN,MCI,-15.0,2.0
2009-01-11,EV,5012,CVG,HPN,4.0,2.0
2009-12-02,WN,1332,PHX,BWI,15.0,2.0
2009-06-15,WN,72,MDW,SAN,9.0,2.0
2009-04-13,UA,409,DEN,SFO,8.0,2.0
2009-11-12,AA,1720,DFW,IAD,14.0,2.0
2009-02-23,CO,606,IAH,TPA,4.0,2.0
2009-11-13,WN,2722,PHL,PIT,-15.0,2.0
2009-06-25,WN,1448,MDW,STL,2.0,2.0
2009-04-07,B6,491,BOS,DEN,-14.0,2.0
2009-01-03,WN,9,MCO,PHL,6.0,2.0
2009-03-01,WN,1826,MCI,OAK,2.0,2.0
2009-02-28,WN,1761,OMA,DEN,-18.0,2.0
2009-03-02,YV,2946,PHX,MEM,13.0,2.0
2009-04-02,MQ,4053,ORD,DBQ,3.0,2.0
2009-03-01,HA,44,HNL,SJC,-5.0,2.0
2009-08-21,DL,1521,ATL,JAX,-2.0,2.0
2009-12-05,FL,468,BWI,MCO,58.0,2.0
2009-09-29,WN,813,DEN,HOU,-17.0,2.0
2009-11-14,US,683,SMF,PHX,-4.0,2.0
2009-08-19,WN,3309,BWI,CMH,-3.0,2.0
2009-06-30,CO,568,EWR,LAS,-2.0,2.0
2009-07-16,B6,1065,JFK,AUS,-12.0,2.0
2009-02-28,MQ,4178,RIC,ORD,-1.0,2.0
2009-02-17,OO,2638,MKE,GRR,-4.0,2.0
2009-06-28,NW,1513,ORD,MSP,-1.0,2.0
2009-07-10,B6,216,LGB,JFK,-18.0,2.0
2009-01-02,AA,1057,DFW,RNO,-14.0,2.0
2009-06-22,AA,1964,PHX,DFW,-2.0,2.0
2009-03-16,WN,2882,MSY,HOU,3.0,2.0
2009-05-26,CO,268,EWR,LAS,-28.0,2.0
2009-04-14,NW,203,MSP,LAS,-5.0,2.0
2009-03-14,AS,124,FAI,SEA,25.0,2.0
2009-12-17,DL,703,JFK,LAX,32.0,2.0
2009-09-12,XE,2344,EWR,PVD,5.0,2.0
2009-12-18,CO,604,JAX,EWR,-29.0,2.0
2009-04-12,WN,796,DEN,PHX,-17.0,2.0
2009-06-28,WN,3344,MDW,LAS,6.0,2.0
2009-08-07,WN,3753,PHX,SAN,1.0,2.0
2009-09-02,EV,5109,AEX,ATL,-8.0,2.0
2009-01-14,AA,1367,DFW,TUS,-3.0,2.0
2009-09-02,CO,178,SAT,IAH,-1.0,2.0
2009-07-13,WN,2777,DAL,OKC,-1.0,2.0
2009-04-26,WN,2362,MDW,STL,3.0,2.0
2009-09-17,WN,241,PDX,LAS,2.0,2.0
2009-12-22,WN,1337,LAX,DEN,-9.0,2.0
2009-09-01,AA,2459,DFW,LAX,-1.0,2.0
2009-04-17,WN,638,OAK,PHX,-5.0,2.0
2009-11-20,WN,3570,MSY,MCO,0.0,2.0
2009-09-20,F9,791,AUS,DEN,-3.0,2.0
2009-09-18,XE,2726,DFW,CLE,-1.0,2.0
2009-07-14,WN,1587,HOU,MSY,-6.0,2.0
2009-04-27,WN,199,MDW,CLE,-4.0,2.0
2009-06-16,9E,5823,CLT,ATL,1.0,2.0
2009-09-26,AA,1147,DFW,PHX,-11.0,2.0
2009-04-01,MQ,3419,DFW,CRP,2.0,2.0
2009-05-03,WN,1933,SAN,LAS,-10.0,2.0
2009-12-16,WN,2768,MCI,LAX,-25.0,2.0
2009-04-09,AA,613,JFK,MIA,21.0,2.0
2009-07-08,WN,1674,MSY,HOU,-1.0,2.0
2009-05-13,US,1167,CLT,SFO,-11.0,2.0
2009-01-09,UA,731,EWR,DEN,-5.0,2.0
2009-02-09,DL,1263,ATL,PBI,8.0,2.0
2009-12-15,B6,300,LGB,IAD,-1.0,2.0
2009-09-27,XE,2200,IAH,OKC,4.0,2.0
2009-12-17,WN,2538,BUR,LAS,-10.0,2.0
2009-02-09,WN,894,SNA,DEN,-4.0,2.0
2009-08-28,US,1167,CLT,SFO,-10.0,2.0
2009-03-09,OO,4527,SLC,LWS,-8.0,2.0
2009-09-02,NW,1550,JFK,MSP,-40.0,2.0
2009-07-30,CO,618,EWR,TPA,-35.0,2.0
2009-01-26,XE,2671,DSM,IAH,-1.0,2.0
2009-07-08,WN,850,DAL,SAT,0.0,2.0
2009-07-20,EV,5222,CAK,ATL,-11.0,2.0
2009-09-13,WN,1370,LAS,OAK,-3.0,3.0
2009-07-11,WN,2152,OAK,DEN,-12.0,3.0
2009-04-14,B6,59,JFK,MCO,42.0,3.0
2009-06-08,WN,7,DAL,HOU,-6.0,3.0
2009-09-01,UA,408,DEN,LGA,8.0,3.0
2009-03-30,XE,2462,IAH,CLT,-22.0,3.0
2009-07-10,UA,595,DEN,SFO,-11.0,3.0
2009-07-11,AA,2104,MIA,BDL,27.0,3.0
2009-04-12,WN,2642,BNA,MDW,-2.0,3.0
2009-04-10,XE,3108,TYS,IAH,7.0,3.0
2009-09-21,CO,258,IAH,DCA,-9.0,3.0
2009-06-08,OO,4595,SLC,SEA,16.0,3.0
2009-09-24,F9,784,DEN,MSP,7.0,3.0
2009-09-23,CO,1706,AUS,IAH,8.0,3.0
2009-07-07,WN,318,MCO,ISP,-10.0,3.0
2009-07-07,WN,1401,MDW,ABQ,4.0,3.0
2009-09-01,AA,1034,DFW,BOS,3.0,3.0
2009-09-04,WN,346,OAK,BUR,-3.0,3.0
2009-07-11,EV,5586,ATL,FAY,6.0,3.0
2009-02-14,NW,1291,MDW,MSP,-12.0,3.0
2009-01-15,MQ,3932,SGF,ORD,-14.0,3.0
2009-11-25,OO,5800,LIT,DEN,-20.0,3.0
2009-05-16,WN,1824,PVD,BWI,-7.0,3.0
2009-07-17,WN,790,ONT,OAK,-1.0,3.0
2009-11-20,CO,1448,IAH,FLL,6.0,3.0
2009-02-15,DL,1129,BDL,CVG,-5.0,3.0
2009-07-17,XE,2330,MAF,IAH,-1.0,3.0
2009-11-30,F9,822,MCI,DEN,13.0,3.0
2009-06-26,WN,1092,MCO,AUS,-23.0,3.0
2009-12-01,WN,1010,SNA,DEN,1.0,3.0
2009-12-01,AA,2230,DFW,IAD,-8.0,3.0
2009-06-26,AA,1406,ORD,STL,-8.0,3.0
2009-11-26,UA,932,DEN,IAD,2.0,3.0
2009-02-10,MQ,4054,ORD,DCA,-10.0,3.0
2009-02-11,AA,1027,DFW,DEN,-3.0,3.0
2009-08-18,NW,1644,MEM,DCA,1.0,3.0
2009-06-15,OO,4776,SLC,PSC,-6.0,3.0
2009-02-23,FL,156,ATL,DCA,22.0,3.0
2009-08-17,WN,1861,STL,DAL,1.0,3.0
2009-11-08,WN,226,IND,BWI,-7.0,3.0
2009-03-01,9E,2557,ORF,DTW,-21.0,3.0
2009-08-19,UA,753,EWR,DEN,9.0,3.0
2009-06-15,DL,1060,SEA,ATL,5.0,3.0
2009-11-17,WN,479,PIT,MDW,-10.0,3.0
2009-08-14,CO,1435,EWR,PHX,-6.0,3.0
2009-08-13,US,1469,PHL,ATL,4.0,3.0
2009-11-18,WN,2888,PHX,DEN,9.0,3.0
2009-11-15,AA,1514,ELP,DFW,32.0,3.0
2009-06-29,WN,483,LAS,BOI,-6.0,3.0
2009-08-15,OO,6639,ASE,LAX,10.0,3.0
2009-11-15,WN,2523,SJC,SAN,-2.0,3.0
2009-07-26,WN,2785,BNA,SAN,-3.0,3.0
2009-12-21,WN,1320,ELP,LAX,5.0,3.0
2009-06-22,WN,693,LAX,OAK,2.0,3.0
2009-12-23,AA,1165,JFK,DFW,-2.0,3.0
2009-01-25,AA,1298,DFW,BWI,-14.0,3.0
2009-12-17,WN,2684,PHX,CMH,-6.0,3.0
2009-06-22,AA,1798,LAX,SFO,-3.0,3.0
2009-07-20,NW,1531,MSP,MCI,4.0,3.0
2009-12-29,WN,3764,BNA,MSY,-6.0,3.0
2009-07-21,OO,6454,LAX,ASE,-3.0,3.0
2009-01-17,CO,1701,EWR,FLL,-9.0,3.0
2009-05-30,WN,1391,BHM,LAS,-11.0,3.0
2009-01-21,XE,2809,IAH,CRP,-1.0,3.0
2009-01-08,CO,1578,SAT,IAH,14.0,3.0
2009-07-23,US,685,SEA,PHX,-10.0,3.0
2009-07-24,MQ,3950,ORD,LIT,2.0,3.0
2009-08-03,DL,1773,LGA,ATL,-7.0,3.0
2009-08-03,NW,1425,MSP,LGA,-11.0,3.0
2009-06-18,AA,1951,DFW,SMF,-2.0,3.0
2009-12-07,OO,4784,RNO,SLC,10.0,3.0
2009-08-05,CO,23,EWR,IAH,-18.0,3.0
2009-05-20,AS,4,SEA,DCA,-5.0,3.0
2009-02-04,US,1774,CLT,PVD,7.0,3.0
2009-05-21,MQ,3645,DFW,TYR,8.0,3.0
2009-06-25,US,1186,CLT,BWI,-9.0,3.0
2009-01-27,WN,1113,MSY,BNA,1.0,3.0
2009-12-14,9E,3698,ERI,DTW,20.0,3.0
2009-07-20,DL,1908,DEN,ATL,11.0,3.0
2009-12-15,MQ,3602,MKE,DFW,-31.0,3.0
2009-01-30,DL,1911,ATL,DEN,1.0,3.0
2009-08-01,WN,1122,STL,MCI,0.0,3.0
2009-07-20,YV,7186,ORD,ORF,0.0,3.0
2009-06-01,DL,1054,SEA,ATL,-11.0,3.0
2009-09-20,CO,1493,MCO,EWR,49.0,3.0
2009-08-30,US,1628,CLT,LGA,-4.0,3.0
2009-03-15,YV,2605,CLT,MEM,5.0,3.0
2009-04-26,CO,1634,PHX,EWR,-3.0,3.0
2009-03-19,UA,296,DEN,RNO,-13.0,3.0
2009-04-28,UA,433,DEN,LAS,0.0,3.0
2009-03-17,FL,166,DTW,MCO,-4.0,3.0
2009-08-27,NW,180,LAX,MEM,14.0,3.0
2009-05-01,FL,998,PIT,MCO,-7.0,3.0
2009-05-03,WN,31,MCO,BWI,-9.0,3.0
2009-03-11,EV,5037,VPS,ATL,5.0,3.0
2009-03-14,US,7,PHX,ORD,-8.0,3.0
2009-09-25,CO,1702,EWR,SFO,-10.0,3.0
2009-07-14,NW,208,SEA,DTW,-4.0,3.0
2009-09-09,XE,2951,EWR,BTV,-29.0,3.0
2009-07-06,OO,4515,SLC,LAX,-3.0,3.0
2009-04-22,WN,2033,SAT,HOU,5.0,3.0
2009-09-11,CO,1495,IAH,LAX,0.0,3.0
2009-09-07,MQ,3998,ORD,IAH,-19.0,3.0
2009-04-19,NW,1674,SMF,MSP,4.0,3.0
2009-03-26,WN,303,OKC,DAL,7.0,3.0
2009-03-20,CO,52,IAH,EWR,8.0,3.0
2009-07-13,FL,46,SFO,ATL,-1.0,3.0
2009-09-16,WN,729,SDF,BWI,3.0,3.0
2009-09-03,XE,2819,JAN,IAH,6.0,3.0
2009-09-12,WN,3971,DAL,HOU,2.0,3.0
2009-03-23,US,303,DEN,CLT,10.0,3.0
2009-09-14,OO,6193,CIC,SFO,-6.0,3.0
2009-07-05,US,627,PHX,OAK,5.0,3.0
2009-08-24,B6,629,JFK,HOU,-41.0,3.0
2009-11-03,CO,1514,EWR,PBI,-2.0,3.0
2009-05-04,9E,5828,ATL,PIT,-2.0,3.0
2009-11-01,MQ,3339,DFW,AEX,1.0,3.0
2009-03-07,WN,2471,LAS,OMA,-9.0,3.0
2009-08-22,XE,2999,DAY,IAH,-7.0,3.0
2009-11-07,B6,47,JFK,FLL,-32.0,3.0
2009-08-23,9E,4152,DTW,PIT,0.0,3.0
2009-11-04,AA,1778,SMF,DFW,8.0,3.0
2009-05-07,WN,502,DAL,AMA,-2.0,3.0
2009-08-26,WN,47,MCI,DAL,-4.0,3.0
2009-03-23,NW,1075,SJC,MSP,-2.0,4.0
2009-11-04,YV,7018,ORD,MHT,6.0,4.0
2009-11-11,WN,220,MCO,MSY,-12.0,4.0
2009-06-14,US,1843,CLT,MCO,5.0,4.0
2009-09-11,EV,5105,AGS,ATL,6.0,4.0
2009-11-23,9E,3963,RDU,IND,-4.0,4.0
2009-03-03,US,1800,CLT,BOS,11.0,4.0
2009-12-21,CO,440,SLC,IAH,-3.0,4.0
2009-11-12,B6,185,JFK,SAN,-9.0,4.0
2009-06-23,WN,917,MCI,PHX,-13.0,4.0
2009-12-14,B6,1080,CLT,JFK,-6.0,4.0
2009-12-14,OO,4723,SLC,LGB,-18.0,4.0
2009-03-22,OO,4552,SLC,BIL,-7.0,4.0
2009-12-17,FL,564,ATL,BMI,-1.0,4.0
2009-06-15,WN,480,PDX,LAS,0.0,4.0
2009-02-14,9E,2963,CMH,DTW,-6.0,4.0
2009-09-21,DL,1760,ATL,MSP,57.0,4.0
2009-01-19,WN,471,LAS,CMH,6.0,4.0
2009-11-08,AA,1512,DFW,DCA,-18.0,4.0
2009-09-28,DL,1770,ATL,LGA,-3.0,4.0
2009-11-07,WN,3744,BUF,PHX,-24.0,4.0
2009-07-07,EV,5286,AEX,ATL,13.0,4.0
2009-01-18,WN,149,MDW,DEN,-23.0,4.0
2009-03-29,F9,336,ABQ,DEN,6.0,4.0
2009-07-09,XE,2341,CLE,GRR,-9.0,4.0
2009-12-24,WN,2799,TPA,PHL,-17.0,4.0
2009-04-09,WN,505,MDW,LAX,-7.0,4.0
2009-11-10,UA,120,SFO,IAD,-9.0,4.0
2009-11-09,MQ,3912,IND,ORD,-3.0,4.0
2009-12-27,AA,1366,DFW,MEM,-5.0,4.0
2009-12-25,AS,681,DEN,PDX,-23.0,4.0
2009-03-25,AS,38,SEA,MSP,30.0,4.0
2009-09-25,MQ,4585,RDU,BOS,5.0,4.0
2009-11-01,CO,1719,TPA,EWR,-36.0,4.0
2009-07-03,WN,116,LAX,OAK,-3.0,4.0
2009-11-17,WN,2924,RDU,BWI,-2.0,4.0
2009-02-05,EV,5359,CVG,OMA,-10.0,4.0
2009-06-16,CO,1702,EWR,SFO,16.0,4.0
2009-03-31,WN,3918,STL,LAS,5.0,4.0
2009-02-06,NW,1463,DTW,MSP,18.0,4.0
2009-04-01,DL,1064,CLT,ATL,17.0,4.0
2009-02-10,DL,1729,ATL,JAX,9.0,4.0
2009-09-25,HA,392,HNL,ITO,10.0,4.0
2009-11-27,EV,5414,FAY,ATL,-4.0,4.0
2009-09-25,WN,1630,OAK,MDW,-5.0,4.0
2009-02-19,CO,227,BWI,IAH,-11.0,4.0
2009-11-29,CO,779,IAH,SAT,9.0,4.0
2009-07-08,OO,4422,GTF,SLC,15.0,4.0
2009-03-05,WN,767,SAN,PHX,-6.0,4.0
2009-12-11,NW,2552,MEM,MCO,-2.0,4.0
2009-12-09,NW,2509,MEM,LAX,21.0,4.0
2009-04-08,UA,770,DEN,MCI,-7.0,4.0
2009-06-27,WN,2299,MDW,FLL,-5.0,4.0
2009-06-27,WN,2206,ONT,SJC,-9.0,4.0
2009-09-03,WN,988,MCO,HOU,-19.0,4.0
2009-11-20,WN,1303,BUR,SJC,6.0,4.0
2009-02-03,WN,833,ONT,OAK,-11.0,4.0
2009-12-06,XE,2190,EWR,MHT,-1.0,4.0
2009-09-20,AA,972,MIA,DFW,1.0,4.0
2009-02-04,EV,5556,ATL,PWM,21.0,4.0
2009-12-08,OO,4605,SLC,SEA,33.0,4.0
2009-11-15,AS,244,PDX,LAX,-9.0,4.0
2009-01-03,MQ,3633,DFW,JAN,2.0,4.0
2009-03-06,WN,418,DEN,PHX,6.0,4.0
2009-05-08,WN,1503,SNA,SJC,-2.0,4.0
2009-09-18,UA,153,ORD,SFO,-29.0,4.0
2009-08-08,WN,2608,BUF,FLL,-4.0,4.0
2009-08-07,WN,18,AMA,LAS,-1.0,4.0
2009-07-19,AA,2284,SAT,DFW,7.0,4.0
2009-07-28,EV,4928,ILM,ATL,-3.0,4.0
2009-05-08,AA,972,MIA,DFW,-22.0,4.0
2009-07-13,WN,2162,LAS,BNA,-11.0,4.0
2009-04-15,WN,1737,BUR,SJC,10.0,4.0
2009-09-08,WN,639,BWI,MCI,-22.0,4.0
2009-08-09,WN,3428,DEN,SJC,-8.0,4.0
2009-01-12,B6,58,MCO,JFK,-13.0,4.0
2009-09-02,FL,487,PNS,ATL,-9.0,4.0
2009-06-07,DL,1909,ATL,DEN,20.0,4.0
2009-08-24,FL,676,MCO,MKE,4.0,4.0
2009-05-23,FL,395,ATL,MLI,-7.0,4.0
2009-08-28,WN,234,BWI,BUF,92.0,4.0
2009-05-02,WN,1576,BNA,MCO,-2.0,4.0
2009-01-11,AA,1002,ABQ,DFW,-6.0,4.0
2009-09-17,MQ,4457,ORD,CLT,15.0,4.0
2009-05-22,CO,1659,IAH,DFW,-3.0,4.0
2009-05-20,WN,618,MDW,BNA,-5.0,4.0
2009-05-01,AA,532,ORD,IND,-22.0,4.0
2009-08-21,DL,1400,SEA,CVG,-6.0,4.0
2009-08-29,WN,1346,SNA,DEN,-10.0,4.0
2009-08-28,WN,1560,MSP,MDW,4.0,4.0
2009-06-08,WN,49,HOU,HRL,-2.0,4.0
2009-05-01,WN,44,MCO,HOU,-22.0,4.0
2009-08-10,CO,1635,EWR,PHX,18.0,4.0
2009-07-23,WN,448,ELP,SAT,-6.0,4.0
2009-08-15,B6,1309,JFK,IAD,-20.0,4.0
2009-08-10,AA,612,DEN,ORD,5.0,4.0
2009-04-16,DL,1632,JAX,ATL,16.0,4.0
2009-05-15,XE,2331,BNA,IAH,8.0,4.0
2009-01-07,FL,938,ATL,JAX,2.0,4.0
2009-05-15,CO,522,MSY,IAH,1.0,4.0
2009-06-08,DL,1866,ATL,BOS,23.0,4.0
2009-05-16,YV,7165,IAD,CLT,-17.0,4.0
2009-08-17,OO,4576,SLC,HLN,5.0,4.0
2009-09-05,WN,1967,DAL,STL,-7.0,4.0
2009-07-23,FL,833,MCO,MDW,-5.0,4.0
2009-02-20,WN,244,BOI,PDX,-2.0,5.0
2009-04-14,WN,2439,PIT,MDW,-6.0,5.0
2009-11-16,WN,2541,BWI,RDU,-4.0,5.0
2009-06-25,WN,523,SNA,PHX,4.0,5.0
2009-11-21,MQ,3601,DFW,TYS,8.0,5.0
2009-08-04,AS,636,SEA,PHX,4.0,5.0
2009-02-20,MQ,3974,ORD,CLE,2.0,5.0
2009-12-04,MQ,2898,DFW,ABI,4.0,5.0
2009-04-19,AA,463,ORD,SNA,-19.0,5.0
2009-08-14,YV,1002,OGG,HNL,6.0,5.0
2009-08-13,UA,443,DEN,SMF,52.0,5.0
2009-08-02,NW,1112,DTW,RSW,17.0,5.0
2009-03-08,YV,1027,OGG,HNL,13.0,5.0
2009-08-13,XE,2809,IAH,CRP,1.0,5.0
2009-05-06,OO,6288,LAX,SAN,6.0,5.0
2009-02-03,OO,6579,DEN,ASE,-6.0,5.0
2009-11-03,MQ,4054,ORD,XNA,-8.0,5.0
2009-06-18,OO,6640,MKE,ORD,6.0,5.0
2009-06-24,US,1457,BOS,CLT,16.0,5.0
2009-08-03,MQ,3807,DFW,MLI,4.0,5.0
2009-03-29,OO,6275,SFO,SBA,-8.0,5.0
2009-02-26,WN,440,BWI,SAN,12.0,5.0
2009-02-14,DL,1476,ATL,CHS,-3.0,5.0
2009-05-10,MQ,3927,DCA,ORD,7.0,5.0
2009-05-15,DL,1506,TPA,LGA,5.0,5.0
2009-08-25,WN,352,MDW,MSP,3.0,5.0
2009-08-08,WN,1878,PHX,MDW,-6.0,5.0
2009-11-26,DL,1879,BWI,ATL,-7.0,5.0
2009-11-12,OO,6767,ORD,SAT,-16.0,5.0
2009-05-11,AA,1484,PHX,DFW,6.0,5.0
2009-02-25,WN,225,OAK,PHX,-1.0,5.0
2009-08-18,OO,6641,BOI,LAX,1.0,5.0
2009-02-24,XE,2259,TUL,IAH,-4.0,5.0
2009-02-12,UA,326,ABQ,DEN,8.0,5.0
2009-08-06,FL,282,LGA,PHF,3.0,5.0
2009-08-15,YV,2611,ATL,CLT,2.0,5.0
2009-06-18,EV,5271,ATL,TUL,15.0,5.0
2009-05-07,EV,5490,SGF,ATL,2.0,5.0
2009-11-05,XE,2424,CVG,EWR,2.0,5.0
2009-09-14,OH,6424,CVG,MSP,-10.0,5.0
2009-07-18,WN,637,MDW,SFO,-27.0,5.0
2009-06-17,MQ,4232,ORD,IND,1.0,5.0
2009-11-09,OO,6128,BUR,SFO,-4.0,5.0
2009-06-04,F9,511,LGA,DEN,-7.0,5.0
2009-08-06,9E,2532,DTW,CHS,-1.0,5.0
2009-05-18,FL,445,MCI,ATL,4.0,5.0
2009-08-20,MQ,4345,ORD,PIT,-1.0,5.0
2009-08-31,WN,3798,BOI,LAS,2.0,5.0
2009-04-29,CO,448,EWR,SFO,31.0,5.0
2009-09-14,MQ,4514,TUL,ORD,0.0,5.0
2009-08-31,MQ,3649,DFW,LBB,2.0,5.0
2009-04-28,WN,1254,OAK,BUR,-3.0,5.0
2009-12-19,OO,4728,SLC,MFR,24.0,5.0
2009-09-21,WN,1545,LAS,LAX,-12.0,5.0
2009-09-07,WN,133,HOU,TUL,-3.0,5.0
2009-09-23,WN,360,ELP,LAS,-9.0,5.0
2009-09-08,DL,1564,IND,ATL,7.0,5.0
2009-07-28,WN,215,DAL,ABQ,7.0,5.0
2009-01-25,AA,1246,DFW,MIA,-4.0,5.0
2009-09-14,AA,1400,ORD,MCO,-5.0,5.0
2009-09-08,XE,2561,PNS,IAH,5.0,5.0
2009-06-22,WN,994,MDW,BDL,0.0,5.0
2009-03-25,CO,411,EWR,IAH,21.0,5.0
2009-06-08,CO,1095,IAH,LAX,6.0,5.0
2009-06-20,WN,2138,STL,HOU,-7.0,5.0
2009-09-03,WN,1805,DAL,AUS,8.0,5.0
2009-07-25,EV,5484,ATL,ORF,17.0,5.0
2009-09-18,WN,991,PHX,SLC,-4.0,5.0
2009-12-26,XE,2416,EWR,SAV,-20.0,5.0
2009-06-20,AA,1394,DFW,FLL,22.0,5.0
2009-09-09,US,1499,CLT,TPA,0.0,5.0
2009-04-09,WN,719,PVD,PHX,-12.0,5.0
2009-12-21,EV,5609,MGM,ATL,4.0,5.0
2009-12-26,UA,76,HNL,SFO,-23.0,5.0
2009-06-10,AS,81,SEA,ANC,-4.0,5.0
2009-12-11,WN,3080,PHL,RDU,3.0,5.0
2009-07-15,B6,1073,JFK,RIC,0.0,5.0
2009-12-30,WN,228,AUS,DAL,2.0,5.0
