FlightDate,Airline,Origin,Dest,ArrDelay,DepDelay,Cancelled,Distance

2021-07-15,DL,CHS,ATL,-15.0,-4.0,False,259.0

2021-07-31,DL,ORD,SEA,9.0,-4.0,False,1721.0

2021-07-04,UA,ORD,COS,-19.0,-4.0,False,911.0

2021-07-25,ZW,ORD,SCE,-6.0,-4.0,False,528.0

2021-08-11,WN,MCI,STL,-6.0,-4.0,False,237.0

2021-08-04,WN,SLC,LAS,-15.0,-4.0,False,368.0

2021-06-08,9E,RIC,DTW,-15.0,-4.0,False,456.0

2021-08-02,WN,SAT,LAS,-15.0,-4.0,False,1069.0

2021-08-21,YV,GSP,IAH,-16.0,-4.0,False,837.0

2021-08-12,YV,PHX,MFR,19.0,-4.0,False,854.0

2021-08-14,WN,SAT,FLL,-19.0,-4.0,False,1145.0

2021-08-09,WN,DEN,SEA,-5.0,-4.0,False,1024.0

2021-06-12,AA,SFO,JFK,-29.0,-4.0,False,2586.0

2021-08-30,AA,MIA,ATL,-1.0,-4.0,False,594.0

2021-06-01,AA,ATL,CLT,-28.0,-4.0,False,226.0

2021-08-17,AA,AUS,ORD,-26.0,-4.0,False,977.0

2021-08-18,AS,SEA,BZN,-7.0,-4.0,False,543.0

2021-08-10,B6,JFK,SMF,-32.0,-4.0,False,2521.0

2021-08-18,PT,ISP,PHL,-3.0,-4.0,False,130.0

2021-08-05,AS,DCA,SFO,-22.0,-4.0,False,2442.0

2021-07-22,YX,DTW,IND,-8.0,-4.0,False,231.0

2021-07-30,9E,ATL,MOB,-11.0,-4.0,False,302.0

2021-07-15,YX,PVD,PHL,-17.0,-4.0,False,237.0

2021-06-08,OH,PHL,JAX,-17.0,-4.0,False,742.0

2021-07-05,9E,MGM,ATL,-21.0,-4.0,False,147.0

2021-07-17,AA,SEA,ORD,-20.0,-4.0,False,1721.0

2021-06-08,NK,ORD,IAH,-5.0,-4.0,False,925.0

2021-07-25,9E,ATL,CID,-20.0,-4.0,False,694.0

2021-08-08,YX,ATL,IAD,-6.0,-4.0,False,534.0

2021-07-19,WN,GSP,ATL,-9.0,-4.0,False,153.0

2021-08-21,YX,BGR,DCA,-7.0,-4.0,False,590.0

2021-06-19,9E,MSP,PHL,-16.0,-4.0,False,980.0

2021-07-25,WN,SAN,HNL,-16.0,-4.0,False,2614.0

2021-07-27,WN,IAH,DAL,-20.0,-4.0,False,216.0

2021-07-04,WN,SMF,BUR,-10.0,-4.0,False,358.0

2021-07-05,WN,MCO,BWI,-21.0,-4.0,False,787.0

2021-12-31,WN,SAN,PHX,-19.0,-4.0,False,304.0

2021-11-10,QX,BOI,SEA,-7.0,-4.0,False,399.0

2021-12-12,WN,SMF,SNA,-9.0,-4.0,False,404.0

2021-11-20,OO,RDM,SLC,-9.0,-4.0,False,525.0

2021-12-27,WN,MCO,PIT,-13.0,-4.0,False,834.0

2021-11-24,OO,GRR,ORD,-4.0,-4.0,False,137.0

2021-12-25,YX,SDF,LGA,-24.0,-4.0,False,659.0

2021-11-22,B6,LAS,JFK,-1.0,-4.0,False,2248.0

2021-11-07,NK,BOS,FLL,5.0,-4.0,False,1237.0

2021-12-12,YV,MSP,IAH,-39.0,-4.0,False,1034.0

2021-11-30,NK,DFW,MIA,-29.0,-4.0,False,1121.0

2021-12-02,WN,MCO,PIT,-2.0,-4.0,False,834.0

2021-11-28,UA,LAS,DEN,-14.0,-4.0,False,628.0

2021-11-13,UA,DEN,DFW,-23.0,-4.0,False,641.0

2021-03-04,DL,SEA,LAX,-13.0,-4.0,False,954.0

2021-12-10,G7,MYR,EWR,17.0,-4.0,False,550.0

2021-12-15,WN,ISP,BWI,-21.0,-4.0,False,220.0

2021-12-14,WN,LIT,ATL,-13.0,-4.0,False,453.0

2021-11-21,OO,IAD,CMH,4.0,-4.0,False,299.0

2021-11-10,OO,LAS,LAX,-6.0,-4.0,False,236.0

2021-11-21,OO,TUL,ORD,-13.0,-4.0,False,585.0

2021-12-20,WN,LAX,SJC,-19.0,-4.0,False,308.0

2021-12-01,B6,HPN,TPA,-16.0,-4.0,False,1032.0

2021-12-15,DL,TPA,ATL,-12.0,-4.0,False,406.0

2021-12-16,AA,ORD,LAS,9.0,-4.0,False,1514.0

2021-12-03,AA,CLT,PWM,-8.0,-4.0,False,813.0

2021-12-26,PT,CLT,HTS,-23.0,-4.0,False,235.0

2021-12-11,DL,TPA,LGA,-12.0,-4.0,False,1010.0

2021-12-23,DL,ORD,LGA,-1.0,-4.0,False,733.0

2021-12-14,DL,JFK,SJU,-26.0,-4.0,False,1598.0

2021-11-23,WN,MCO,ALB,-8.0,-4.0,False,1073.0

2021-12-07,DL,DTW,ORD,-17.0,-4.0,False,235.0

2021-12-29,9E,ATL,EVV,-15.0,-4.0,False,350.0

2021-11-28,WN,MCI,LGA,-14.0,-4.0,False,1107.0

2021-11-27,WN,BUR,LAS,-18.0,-4.0,False,223.0

2021-11-13,B6,BOS,DCA,-7.0,-4.0,False,399.0

2021-12-15,9E,LGA,CVG,-12.0,-4.0,False,585.0

2021-12-01,9E,ATL,HPN,-16.0,-4.0,False,780.0

2021-12-05,AA,IAH,CLT,16.0,-4.0,False,912.0

2021-11-17,WN,MDW,DAL,-16.0,-4.0,False,793.0

2021-12-29,AA,DEN,ORD,-28.0,-4.0,False,888.0

2021-12-18,AA,MCO,DFW,2.0,-4.0,False,985.0

2021-12-12,AA,PHX,MCI,-20.0,-4.0,False,1044.0

2021-03-17,DL,ATL,SNA,1.0,-4.0,False,1919.0

2021-09-10,OH,CLT,MDT,-11.0,-4.0,False,413.0

2021-03-31,DL,SRQ,ATL,-12.0,-4.0,False,444.0

2021-09-27,OO,DEN,HYS,-16.0,-4.0,False,298.0

2021-09-18,OO,PVD,ORD,-19.0,-4.0,False,849.0

2021-09-25,MQ,DFW,AVL,-12.0,-4.0,False,848.0

2021-09-23,MQ,BNA,ORD,5.0,-4.0,False,409.0

2021-09-13,MQ,MIA,TYS,6.0,-4.0,False,724.0

2021-09-07,NK,ATL,FLL,-14.0,-4.0,False,581.0

2021-09-04,MQ,ORD,DTW,-14.0,-4.0,False,235.0

2021-03-12,NK,EWR,MSY,-21.0,-4.0,False,1167.0

2021-03-26,NK,PHL,MCO,3.0,-4.0,False,861.0

2021-09-02,OO,SLC,IDA,-13.0,-4.0,False,188.0

2021-03-29,YX,ORD,DTW,-6.0,-4.0,False,235.0

2021-03-19,YX,DTW,JAX,-15.0,-4.0,False,813.0

2021-03-10,YX,DTW,EWR,-25.0,-4.0,False,488.0

2021-09-04,OO,MFR,SFO,-7.0,-4.0,False,329.0

2021-03-12,DL,IND,ATL,-13.0,-4.0,False,432.0

2021-03-07,DL,BOS,FLL,-8.0,-4.0,False,1237.0

2021-03-06,DL,ATL,EWR,-22.0,-4.0,False,746.0

2021-09-06,OO,SLC,OAK,-13.0,-4.0,False,588.0

2021-03-11,AA,DFW,TUL,-16.0,-4.0,False,237.0

2021-09-17,DL,MEM,ATL,14.0,-4.0,False,332.0

2021-03-14,AA,CLT,MIA,5.0,-4.0,False,650.0

2021-09-08,DL,ROC,ATL,-7.0,-4.0,False,749.0

2021-03-19,AA,CLT,EWR,-15.0,-4.0,False,529.0

2021-03-31,B6,HPN,TPA,-11.0,-4.0,False,1032.0

2021-11-16,UA,IAD,LAX,-10.0,-4.0,False,2288.0

2021-03-29,B6,RIC,FLL,-13.0,-4.0,False,805.0

2021-11-22,G7,STL,EWR,-6.0,-4.0,False,872.0

2021-11-30,G7,EWR,DCA,-10.0,-4.0,False,199.0

2021-11-27,G7,EWR,CVG,-3.0,-4.0,False,569.0

2021-09-09,F9,MCO,DFW,11.0,-4.0,False,985.0

2021-03-12,9E,TYS,ATL,-25.0,-4.0,False,152.0

2021-03-30,MQ,ORD,CMH,-16.0,-4.0,False,296.0

2021-03-05,MQ,DFW,CHS,-33.0,-4.0,False,987.0

2021-09-23,G4,AZA,HOU,-6.0,-4.0,False,998.0

2021-09-22,DL,LAX,DEN,-7.0,-4.0,False,862.0

2021-03-07,AA,DFW,DEN,-24.0,-4.0,False,641.0

2021-09-10,DL,DTW,BNA,-6.0,-4.0,False,456.0

2021-03-14,9E,DTW,LEX,-9.0,-4.0,False,296.0

2021-03-02,9E,ATL,ABE,-20.0,-4.0,False,692.0

2021-04-06,AA,SFO,PHL,-25.0,-4.0,False,2521.0

2021-04-13,AA,DFW,MIA,-23.0,-4.0,False,1121.0

2021-04-08,AA,IAH,DFW,-9.0,-4.0,False,224.0

2021-11-21,DL,DTW,LGA,-9.0,-4.0,False,502.0

2021-04-01,AA,CLT,MIA,-2.0,-4.0,False,650.0

2021-04-23,AA,MCO,PHX,-9.0,-4.0,False,1849.0

2021-04-28,PT,PHL,MDT,-20.0,-4.0,False,84.0

2021-04-17,UA,SAN,SFO,-4.0,-4.0,False,447.0

2021-04-11,AA,CLT,BWI,10.0,-4.0,False,361.0

2021-04-02,AA,BOS,DFW,-50.0,-4.0,False,1562.0

2021-04-08,AA,LGA,CLT,-22.0,-4.0,False,544.0

2021-04-01,WN,TPA,MDW,-6.0,-4.0,False,997.0

2021-04-12,WN,PHX,DEN,-16.0,-4.0,False,602.0

2021-04-11,WN,MAF,DAL,-5.0,-4.0,False,319.0

2021-11-26,HA,ITO,HNL,-11.0,-4.0,False,216.0

2021-04-30,MQ,MIA,SAV,-9.0,-4.0,False,440.0

2021-04-28,WN,SNA,HOU,-6.0,-4.0,False,1357.0

2021-04-27,WN,IAH,MSY,-12.0,-4.0,False,305.0

2021-04-05,WN,DEN,PIT,-5.0,-4.0,False,1290.0

2021-04-06,WN,PHX,GEG,-5.0,-4.0,False,1020.0

2021-04-18,WN,BWI,BUF,-6.0,-4.0,False,281.0

2021-11-12,DL,GRR,ATL,6.0,-4.0,False,640.0

2021-11-29,YX,PIT,EWR,-10.0,-4.0,False,319.0

2021-04-09,NK,ORD,PHX,-19.0,-4.0,False,1440.0

2021-11-01,DL,SLC,SAT,-20.0,-4.0,False,1087.0

2021-04-14,OO,BOI,SEA,-25.0,-4.0,False,399.0

2021-04-02,OO,SBP,SFO,-14.0,-4.0,False,190.0

2021-11-15,YX,SRQ,LGA,9.0,-4.0,False,1047.0

2021-11-03,YX,CHS,LGA,-9.0,-4.0,False,641.0

2021-11-08,YX,BWI,JFK,20.0,-4.0,False,184.0

2021-04-24,NK,FLL,MSP,-13.0,-4.0,False,1487.0

2021-11-25,YV,ORD,OKC,-11.0,-4.0,False,693.0

2021-11-17,DL,ATL,TUL,-25.0,-4.0,False,674.0

2021-04-10,C5,ABQ,DEN,-10.0,-4.0,False,349.0

2021-04-08,OH,CLT,FNT,-22.0,-4.0,False,555.0

2021-04-07,UA,BWI,ORD,-7.0,-4.0,False,621.0

2021-04-30,G7,ORD,BUF,-6.0,-4.0,False,473.0

2021-11-30,DL,CVG,LAS,-7.0,-4.0,False,1678.0

2021-04-25,OO,SEA,MKE,-18.0,-4.0,False,1694.0

2021-04-12,OO,MCI,DTW,-23.0,-4.0,False,629.0

2021-04-21,OO,PHX,SLC,-11.0,-4.0,False,507.0

2021-04-26,B6,MIA,JFK,0.0,-4.0,False,1089.0

2021-04-27,OO,OMA,MSP,-31.0,-4.0,False,282.0

2021-12-10,QX,PAE,PHX,-20.0,-4.0,False,1133.0

2021-11-21,AA,DFW,SFO,-23.0,-4.0,False,1464.0

2021-11-19,AA,IAD,AUS,-27.0,-4.0,False,1297.0

2021-11-11,OH,CID,CLT,-3.0,-4.0,False,742.0

2021-12-22,OO,SLC,SAT,-25.0,-4.0,False,1087.0

2021-12-17,C5,IAH,LIT,,-4.0,False,374.0

2021-04-10,OH,PHL,ORF,-7.0,-4.0,False,212.0

2021-04-13,OH,CLT,TYS,-2.0,-4.0,False,177.0

2021-11-22,AA,BOS,DCA,-5.0,-4.0,False,399.0

2021-11-03,AA,LAX,ATL,2.0,-4.0,False,1947.0

2021-12-06,MQ,CRP,DFW,-13.0,-4.0,False,354.0

2021-12-07,MQ,TLH,DFW,-11.0,-4.0,False,767.0

2021-12-13,NK,PHX,ORD,-20.0,-4.0,False,1440.0

2021-12-21,HA,KOA,HNL,-8.0,-4.0,False,163.0

2021-12-12,MQ,ORD,XNA,-21.0,-4.0,False,522.0

2021-12-23,MQ,SJT,DFW,-15.0,-4.0,False,229.0

2021-11-25,OH,CHO,CLT,-16.0,-4.0,False,245.0

2021-11-18,OH,CLT,DAY,5.0,-4.0,False,370.0

2021-12-12,OH,CLT,CSG,-4.0,-4.0,False,295.0

2021-12-17,OH,CMH,CLT,-6.0,-4.0,False,347.0

2021-12-13,OH,CLE,CLT,-12.0,-4.0,False,430.0

2021-04-28,DL,ATL,MSP,-18.0,-4.0,False,907.0

2021-04-14,DL,ATL,DFW,-15.0,-4.0,False,731.0

2021-04-30,DL,ATL,MCO,-4.0,-4.0,False,404.0

2021-11-28,9E,LGA,ORF,5.0,-4.0,False,296.0

2021-11-17,9E,MSP,CID,-16.0,-4.0,False,220.0

2021-04-12,9E,BTR,ATL,-1.0,-4.0,False,448.0

2021-11-13,MQ,ORD,EWR,-5.0,-4.0,False,719.0

2021-11-15,MQ,MIA,OKC,-19.0,-4.0,False,1222.0

2021-04-20,9E,MYR,ATL,-21.0,-4.0,False,317.0

2021-04-28,9E,MBS,DTW,-24.0,-4.0,False,98.0

2021-04-04,9E,ATL,BQK,-3.0,-4.0,False,238.0

2021-04-26,G4,PIT,AUS,-3.0,-4.0,False,1210.0

2021-04-11,QX,SEA,YKM,-5.0,-4.0,False,103.0

2021-04-27,YV,TUS,PHX,-9.0,-4.0,False,110.0

2021-11-16,AA,MSY,CLT,-15.0,-4.0,False,651.0

2021-04-28,HA,HNL,SJC,-17.0,-4.0,False,2417.0

2021-04-05,DL,MSP,SAN,-15.0,-4.0,False,1532.0

2021-11-24,9E,GSO,LGA,-18.0,-4.0,False,461.0

2021-11-11,9E,GSO,LGA,-19.0,-4.0,False,461.0

2021-04-16,QX,RNO,SEA,0.0,-4.0,False,564.0

2021-11-18,9E,BMI,ATL,-19.0,-4.0,False,533.0

2021-03-16,WN,LBB,DAL,-13.0,-4.0,False,293.0

2021-09-16,G7,EWR,CLT,13.0,-4.0,False,529.0

2021-03-30,WN,MDW,ATL,-15.0,-4.0,False,591.0

2021-03-19,OO,GJT,DFW,-13.0,-4.0,False,773.0

2021-03-19,UA,ORD,TPA,-13.0,-4.0,False,1011.0

2021-09-20,C5,IAH,ECP,-6.0,-4.0,False,572.0

2021-03-06,QX,PDX,LAX,-22.0,-4.0,False,834.0

2021-09-24,AA,PHL,LAX,23.0,-4.0,False,2402.0

2021-09-29,9E,ATL,AEX,-4.0,-4.0,False,500.0

2021-09-16,UA,EWR,ORD,3.0,-4.0,False,719.0

2021-09-23,QX,PDX,OAK,-4.0,-4.0,False,543.0

2021-03-01,OO,IAH,SLC,-32.0,-4.0,False,1195.0

2021-03-21,ZW,IND,ORD,-18.0,-4.0,False,177.0

2021-09-03,QX,SEA,BOI,1.0,-4.0,False,399.0

2021-09-03,G7,EWR,IND,-2.0,-4.0,False,645.0

2021-03-30,OO,LSE,MSP,-20.0,-4.0,False,119.0

2021-03-05,UA,PHX,ORD,-10.0,-4.0,False,1440.0

2021-03-04,WN,BOI,DEN,-6.0,-4.0,False,649.0

2021-03-02,WN,BWI,CHS,-9.0,-4.0,False,472.0

2021-03-22,WN,MDW,LGB,-19.0,-4.0,False,1741.0

2021-03-12,WN,LAS,BUR,-8.0,-4.0,False,223.0

2021-09-09,UA,ORD,SLC,-23.0,-4.0,False,1250.0

2021-03-02,WN,OAK,HOU,-26.0,-4.0,False,1642.0

2021-03-01,WN,MCI,DEN,-9.0,-4.0,False,533.0

2021-09-22,UA,EWR,MCO,-19.0,-4.0,False,937.0

2021-03-01,WN,OAK,PSP,-11.0,-4.0,False,418.0

2021-03-13,OO,AUS,LAX,-21.0,-4.0,False,1242.0

2021-02-24,OO,MEM,MSP,-16.0,-3.0,False,700.0

2021-08-30,OO,PDX,LAX,10.0,-3.0,False,834.0

2021-02-05,OO,SGU,SLC,3.0,-3.0,False,272.0

2021-08-02,OO,RDD,SFO,-1.0,-3.0,False,199.0

2021-11-29,OH,FAY,CLT,-15.0,-3.0,False,118.0

2021-05-31,G7,EWR,PVD,-10.0,-3.0,False,160.0

2021-06-24,OO,MSP,ORD,-1.0,-3.0,False,334.0

2021-12-01,OH,SBN,CLT,-13.0,-3.0,False,534.0

2021-09-09,B6,JFK,IAH,-1.0,-3.0,False,1417.0

2021-12-05,OH,MEM,DCA,3.0,-3.0,False,762.0

2021-08-13,NK,EWR,FLL,-11.0,-3.0,False,1065.0

2021-02-23,9E,EVV,ATL,-19.0,-3.0,False,350.0

2021-12-06,MQ,DFW,GRR,7.0,-3.0,False,931.0

2021-12-07,MQ,DFW,CHS,-9.0,-3.0,False,987.0

2021-12-15,MQ,DCA,CVG,-14.0,-3.0,False,411.0

2021-08-16,NK,LAS,CLE,-2.0,-3.0,False,1824.0

2021-03-03,WN,BNA,CMH,-8.0,-3.0,False,337.0

2021-12-22,F9,DCA,DEN,-3.0,-3.0,False,1476.0

2021-12-25,F9,CVG,RSW,-27.0,-3.0,False,879.0

2021-02-04,AA,CLT,MIA,-26.0,-3.0,False,650.0

2021-02-17,OO,PSC,SLC,9.0,-3.0,False,521.0

2021-09-13,B6,MCO,BOS,-8.0,-3.0,False,1121.0

2021-12-19,NK,LAS,BWI,-4.0,-3.0,False,2106.0

2021-08-23,OO,OKC,ORD,-5.0,-3.0,False,693.0

2021-02-08,OO,SLC,OAK,-15.0,-3.0,False,588.0

2021-02-20,UA,LGA,DEN,-11.0,-3.0,False,1620.0

2021-11-21,WN,MHT,BWI,-14.0,-3.0,False,377.0

2021-12-23,MQ,RNO,AUS,-27.0,-3.0,False,1405.0

2021-11-20,WN,LGA,BWI,-26.0,-3.0,False,185.0

2021-02-25,UA,ORF,ORD,3.0,-3.0,False,717.0

2021-08-06,UA,ORD,SFO,-6.0,-3.0,False,1846.0

2021-05-20,YX,JFK,RDU,-34.0,-3.0,False,427.0

2021-12-24,G7,IAD,GRR,6.0,-3.0,False,501.0

2021-05-23,YX,IND,PHL,2.0,-3.0,False,588.0

2021-11-25,AA,TPA,LAX,-12.0,-3.0,False,2158.0

2021-05-16,OH,CLT,SGF,-6.0,-3.0,False,708.0

2021-05-26,OO,PHX,OKC,-18.0,-3.0,False,833.0

2021-11-10,AA,DFW,BNA,-11.0,-3.0,False,631.0

2021-05-31,YX,ORD,JFK,-13.0,-3.0,False,740.0

2021-12-01,UA,AUS,IAH,13.0,-3.0,False,140.0

2021-05-18,WN,RNO,LAS,-20.0,-3.0,False,345.0

2021-03-23,UA,LAX,DEN,6.0,-3.0,False,862.0

2021-05-27,WN,MDW,SAT,-9.0,-3.0,False,1036.0

2021-04-23,HA,HNL,LIH,-6.0,-3.0,False,102.0

2021-05-07,WN,MDW,DCA,-15.0,-3.0,False,601.0

2021-08-18,UA,ORD,DEN,-16.0,-3.0,False,888.0

2021-05-09,YV,CID,PHX,2.0,-3.0,False,1252.0

2021-08-02,UA,STT,EWR,-21.0,-3.0,False,1634.0

2021-04-28,YV,ELP,IAH,-6.0,-3.0,False,667.0

2021-05-24,WN,LAS,MCI,-9.0,-3.0,False,1139.0

2021-11-29,PT,MOB,CLT,-13.0,-3.0,False,526.0

2021-05-28,QX,PDX,GEG,-7.0,-3.0,False,279.0

2021-08-23,OO,EGE,DEN,-14.0,-3.0,False,120.0

2021-08-12,OO,SEA,GEG,-15.0,-3.0,False,224.0

2021-11-03,AA,DTW,DFW,-11.0,-3.0,False,986.0

2021-08-16,OO,STL,IAH,-2.0,-3.0,False,667.0

2021-08-12,OO,ORD,SUX,-5.0,-3.0,False,436.0

2021-12-18,OO,BOI,SLC,-1.0,-3.0,False,290.0

2021-08-07,OO,SAN,LAX,-11.0,-3.0,False,109.0

2021-11-25,OH,CLT,CAK,-6.0,-3.0,False,394.0

2021-06-10,OO,BOI,PDX,0.0,-3.0,False,344.0

2021-05-24,OO,SAN,SFO,-14.0,-3.0,False,447.0

2021-05-05,OO,LAS,LAX,-11.0,-3.0,False,236.0

2021-05-03,OO,DFW,BIS,-30.0,-3.0,False,977.0

2021-11-10,AA,FAT,PHX,-14.0,-3.0,False,493.0

2021-12-11,OO,RNO,IAH,-20.0,-3.0,False,1530.0

2021-11-12,AA,LGA,DFW,-22.0,-3.0,False,1389.0

2021-11-18,AA,BOS,DFW,-9.0,-3.0,False,1562.0

2021-05-09,OO,MSP,CID,-16.0,-3.0,False,220.0

2021-12-13,QX,PDX,SJC,16.0,-3.0,False,569.0

2021-10-12,AA,DFW,PHL,-22.0,-3.0,False,1303.0

2021-11-04,B6,JFK,SLC,-35.0,-3.0,False,1990.0

2021-10-26,AA,CLT,DCA,-9.0,-3.0,False,331.0

2021-11-28,WN,LAS,STL,-7.0,-3.0,False,1371.0

2021-12-13,9E,MOT,MSP,-31.0,-3.0,False,449.0

2021-10-11,AA,SFO,PHL,-19.0,-3.0,False,2521.0

2021-10-07,AA,VPS,DFW,-9.0,-3.0,False,641.0

2021-10-16,AA,DFW,IAD,-19.0,-3.0,False,1172.0

2021-12-28,9E,RDU,LGA,-20.0,-3.0,False,431.0

2021-11-14,B6,JFK,AUS,14.0,-3.0,False,1521.0

2021-06-05,PT,ORD,MDT,-9.0,-3.0,False,594.0

2021-12-04,AA,MIA,LAS,-38.0,-3.0,False,2174.0

2021-12-04,AA,PHL,SFO,-19.0,-3.0,False,2521.0

2021-11-10,WN,BNA,ORD,2.0,-3.0,False,409.0

2021-12-22,AA,CLT,PHL,-9.0,-3.0,False,449.0

2021-12-26,AA,DFW,LGA,-20.0,-3.0,False,1389.0

2021-10-07,AA,CHS,CLT,-7.0,-3.0,False,168.0

2021-01-05,YX,CLT,STL,-6.0,-3.0,False,575.0

2021-01-18,YX,TPA,PHL,-9.0,-3.0,False,920.0

2021-10-01,9E,DTW,DAY,-13.0,-3.0,False,166.0

2021-12-11,AA,CMH,DFW,-3.0,-3.0,False,926.0

2021-11-18,WN,STL,DEN,-5.0,-3.0,False,770.0

2021-11-08,AS,DAL,SEA,-6.0,-3.0,False,1670.0

2021-01-18,WN,BNA,STL,-6.0,-3.0,False,272.0

2021-10-24,B6,DCA,BOS,-23.0,-3.0,False,399.0

2021-10-02,DL,SEA,LAX,-7.0,-3.0,False,954.0

2021-10-01,DL,DFW,DTW,-3.0,-3.0,False,986.0

2021-10-19,DL,DFW,LAX,-22.0,-3.0,False,1235.0

2021-11-30,AS,SEA,SLC,-21.0,-3.0,False,689.0

2021-10-31,DL,JAX,ATL,-5.0,-3.0,False,270.0

2021-10-31,DL,BOS,ATL,-19.0,-3.0,False,946.0

2021-10-06,DL,SAN,JFK,-12.0,-3.0,False,2446.0

2021-12-29,YX,DCA,MSY,-14.0,-3.0,False,969.0

2021-12-19,YX,HHH,CLT,-4.0,-3.0,False,207.0

2021-03-17,WN,LAX,BWI,-1.0,-3.0,False,2329.0

2021-01-12,WN,MDW,DTW,-4.0,-3.0,False,228.0

2021-10-12,AA,LAX,DCA,-38.0,-3.0,False,2311.0

2021-01-21,WN,SLC,PHX,-9.0,-3.0,False,507.0

2021-01-22,WN,ECP,BNA,-3.0,-3.0,False,401.0

2021-12-27,YV,JAX,IAH,-30.0,-3.0,False,817.0

2021-01-08,WN,MDW,FLL,-7.0,-3.0,False,1167.0

2021-09-08,UA,IAH,AUS,-17.0,-3.0,False,140.0

2021-06-03,AA,ORD,TUS,-33.0,-3.0,False,1437.0

2021-02-08,WN,MKE,MCO,-8.0,-3.0,False,1066.0

2021-02-12,WN,BWI,FLL,-18.0,-3.0,False,925.0

2021-02-04,WN,IND,PHX,-2.0,-3.0,False,1488.0

2021-12-26,DL,ATL,LGA,-19.0,-3.0,False,762.0

2021-11-22,WN,SFO,BUR,-13.0,-3.0,False,326.0

2021-02-24,YV,DFW,ELP,-13.0,-3.0,False,551.0

2021-08-25,DL,SDF,ATL,-4.0,-3.0,False,321.0

2021-02-25,WN,MDW,BWI,-20.0,-3.0,False,611.0

2021-02-24,WN,ONT,OAK,-19.0,-3.0,False,362.0

2021-06-01,DL,ATL,RSW,-6.0,-3.0,False,515.0

2021-11-02,WN,SNA,SMF,0.0,-3.0,False,404.0

2021-02-08,B6,EWR,FLL,8.0,-3.0,False,1065.0

2021-12-08,DL,MSP,RSW,-3.0,-3.0,False,1416.0

2021-02-06,AA,DFW,ORD,-18.0,-3.0,False,801.0

2021-02-08,AS,OGG,SEA,-25.0,-3.0,False,2640.0

2021-02-04,C5,IAD,JAX,-12.0,-3.0,False,630.0

2021-12-06,DL,MKE,ATL,-1.0,-3.0,False,669.0

2021-03-14,WN,PNS,DAL,-4.0,-3.0,False,592.0

2021-08-10,MQ,CLL,DFW,-2.0,-3.0,False,164.0

2021-02-04,DL,DTW,STL,13.0,-3.0,False,440.0

2021-12-18,DL,DTW,MSP,-21.0,-3.0,False,528.0

2021-09-03,DL,RDU,LAX,-32.0,-3.0,False,2239.0

2021-02-20,MQ,DFW,LRD,-22.0,-3.0,False,396.0

2021-08-20,DL,BNA,ATL,-2.0,-3.0,False,214.0

2021-08-21,DL,CVG,LAS,-9.0,-3.0,False,1678.0

2021-12-17,AA,MSP,DFW,-17.0,-3.0,False,852.0

2021-02-23,NK,MSY,MCO,-3.0,-3.0,False,551.0

2021-02-25,OH,CLT,RIC,49.0,-3.0,False,257.0

2021-12-31,AA,DFW,SAT,-3.0,-3.0,False,247.0

2021-02-20,MQ,BHM,DFW,27.0,-3.0,False,597.0

2021-02-17,NK,PHL,FLL,-13.0,-3.0,False,992.0

2021-02-08,DL,ATL,ORD,4.0,-3.0,False,606.0

2021-09-01,DL,DCA,DTW,-19.0,-3.0,False,405.0

2021-09-08,UA,EWR,ATL,-24.0,-3.0,False,746.0

2021-12-16,B6,FLL,SJU,-1.0,-3.0,False,1046.0

2021-02-24,DL,MLB,ATL,-16.0,-3.0,False,442.0

2021-02-18,DL,DAL,ATL,-16.0,-3.0,False,721.0

2021-08-10,DL,ATL,LAX,-18.0,-3.0,False,1947.0

2021-12-04,AA,BNA,DFW,-43.0,-3.0,False,631.0

2021-08-22,DL,BNA,ATL,-8.0,-3.0,False,214.0

2021-09-21,UA,SFO,SAN,-11.0,-3.0,False,447.0

2021-08-21,DL,MSP,ANC,-8.0,-3.0,False,2519.0

2021-04-09,UA,AUS,ORD,-11.0,-3.0,False,977.0

2021-07-08,UA,DEN,SAT,-12.0,-3.0,False,794.0

2021-03-04,OO,DTW,MKE,-15.0,-3.0,False,237.0

2021-07-28,QX,SBA,PDX,-11.0,-3.0,False,784.0

2021-11-04,DL,ATL,STL,-15.0,-3.0,False,484.0

2021-07-17,UA,LGA,DEN,-17.0,-3.0,False,1620.0

2021-07-13,UA,CLE,ORD,-5.0,-3.0,False,315.0

2021-04-19,UA,JAX,ORD,-10.0,-3.0,False,864.0

2021-06-02,UA,MCO,EWR,-4.0,-3.0,False,937.0

